Date,AAPL,AMZN,BA,BRK-B,CAT,CVX,DUK,F,GE,GOOGL,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,SO,WMT,XOM
2012-09-21,21.181943893432617,12.873499870300293,58.27589797973633,89.54000091552734,66.26177978515625,71.24491882324219,38.183250427246094,5.824509620666504,86.134765625,18.3227481842041,49.05320739746094,29.16109275817871,25.93798065185547,25.096923828125,0.3134138584136963,14.531739234924316,48.86824417114258,26.44361114501953,19.281023025512695,55.928226470947266
2012-09-24,20.90056800842285,12.739999771118164,58.325889587402344,88.66000366210938,65.647705078125,71.2328109741211,38.52289581298828,5.7797064781188965,85.48481750488281,18.706933975219727,49.01060485839844,29.410755157470703,25.999357223510742,24.767019271850586,0.31318458914756775,14.668047904968262,49.10760498046875,26.770803451538086,19.356124877929688,55.903892517089844
2012-09-25,20.37864112854004,12.623000144958496,57.784523010253906,88.12000274658203,62.85908126831055,70.71873474121094,38.33816146850586,5.650895595550537,85.29366302490234,18.701438903808594,49.23788070678711,28.925682067871094,25.699268341064453,24.453205108642578,0.30745282769203186,14.721390724182129,48.9879264831543,26.72406005859375,19.2318115234375,55.818721771240234
2012-09-26,20.125707626342773,12.483499526977539,58.50910949707031,88.33000183105469,62.81574630737305,70.33769989013672,38.332218170166016,5.6060919761657715,84.49081420898438,18.808780670166016,49.01060485839844,28.704566955566406,25.753826141357422,24.27618408203125,0.30217957496643066,14.715463638305664,48.783775329589844,26.94023895263672,19.213682174682617,55.5084114074707
2012-09-27,20.614042282104492,12.829500198364258,58.38417434692383,88.26000213623047,62.7940788269043,70.88203430175781,38.171329498291016,5.611693382263184,86.89936828613281,18.88467025756836,49.01769256591797,29.01842498779297,26.128957748413086,24.26814079284668,0.3044723570346832,14.792506217956543,48.783775329589844,26.82923126220703,19.15929412841797,55.855194091796875
2012-09-28,20.183807373046875,12.715999603271484,57.96773147583008,88.19999694824219,62.15833282470703,70.49495697021484,38.60630416870117,5.522082805633545,86.82291412353516,18.83474349975586,48.94667053222656,28.87575912475586,25.86976432800293,23.94628143310547,0.30584803223609924,14.727313041687012,48.826011657714844,26.928550720214844,19.112682342529297,55.64225387573242
2012-10-01,19.95052146911621,12.600500106811523,58.30921936035156,88.66000366210938,61.74653625488281,70.91227722167969,38.36201095581055,5.5612874031066895,87.2052230834961,19.016475677490234,49.10292434692383,29.225296020507812,26.17669677734375,23.729026794433594,0.3008040487766266,14.839920997619629,48.889373779296875,26.683164596557617,19.17742347717285,55.855194091796875
2012-10-02,20.00861358642578,12.529999732971191,57.90943908691406,88.83000183105469,61.74653625488281,71.34168243408203,38.58843994140625,5.48288106918335,87.12873840332031,18.896900177001953,48.982181549072266,29.189632415771484,26.14940643310547,23.865819931030273,0.3019503057003021,14.887332916259766,48.42476272583008,26.624740600585938,19.0997257232666,55.80652618408203
2012-10-03,20.31541633605957,12.795999526977539,58.184288024902344,89.48999786376953,61.609283447265625,70.24095916748047,38.6003532409668,5.566888809204102,87.58753204345703,19.034448623657227,49.01060485839844,29.362091064453125,26.08120346069336,24.02674674987793,0.29896974563598633,15.005855560302734,48.6922492980957,26.788330078125,19.21626853942871,55.794368743896484
2012-10-04,20.174726486206055,13.023500442504883,58.250919342041016,90.36000061035156,62.10053634643555,70.85177612304688,38.96384048461914,5.662094593048096,87.74044799804688,19.17299461364746,49.20235824584961,30.051952362060547,26.14258575439453,24.163543701171875,0.3122675120830536,15.023638725280762,48.84010314941406,26.858442306518555,19.35094451904297,56.11075210571289
2012-10-05,19.74478530883789,12.92549991607666,59.04214859008789,90.41999816894531,61.71763610839844,71.06346893310547,38.71953582763672,5.690099716186523,88.39041900634766,19.163009643554688,49.472293853759766,29.97290802001953,26.313095092773438,24.018699645996094,0.3049308657646179,15.12439250946045,49.016090393066406,26.858442306518555,19.45712661743164,56.31154251098633
2012-10-08,19.30849266052246,12.95300006866455,58.7756233215332,90.16999816894531,61.72486877441406,71.13603973388672,38.868499755859375,5.628494739532471,87.62577056884766,18.918121337890625,49.323123931884766,29.93697738647461,26.313095092773438,23.96237564086914,0.3019503057003021,15.053271293640137,48.64297103881836,26.9168701171875,19.488201141357422,56.39063262939453
2012-10-09,19.238300323486328,12.54800033569336,58.83392333984375,89.26000213623047,61.22636032104492,70.97880554199219,38.90424346923828,5.656496524810791,86.47882080078125,18.574874877929688,48.59149932861328,29.735763549804688,26.299449920654297,23.560054779052734,0.2955307066440582,14.999930381774902,48.36140060424805,26.846771240234375,19.20073699951172,56.055992126464844
2012-10-10,19.391395568847656,12.249500274658203,58.58406448364258,88.7300033569336,60.077720642089844,68.00923156738281,38.6003532409668,5.589290618896484,85.75243377685547,18.58660888671875,48.456565856933594,30.016010284423828,25.97889518737793,23.31865882873535,0.2904866337776184,14.911030769348145,47.96718978881836,26.852596282958984,19.532228469848633,55.38671875
2012-10-11,19.003816604614258,12.211000442504883,58.99216842651367,88.70999908447266,59.85375213623047,68.37816619873047,38.421592712402344,5.678899765014648,86.05831146240234,18.759353637695312,48.27897644042969,30.253158569335938,25.992544174194336,23.29452133178711,0.2920916676521301,14.887332916259766,47.8686408996582,26.71238136291504,19.426042556762695,55.47187805175781
2012-10-12,19.05253028869629,12.118000030517578,59.84171676635742,88.25,59.83210372924805,67.77945709228516,38.23093032836914,5.667697429656982,85.94359588623047,18.591350555419922,48.27897644042969,29.90822410583496,26.074386596679688,23.495691299438477,0.28956958651542664,14.887332916259766,47.82639694213867,26.64811897277832,19.633228302001953,55.38671875
2012-10-15,19.205318450927734,12.208999633789062,60.17485809326172,89.11000061035156,59.82487106323242,68.23303985595703,38.469261169433594,5.7237019538879395,86.5552978515625,18.49724006652832,48.726470947265625,30.45437240600586,26.006181716918945,23.745121002197266,0.2932380139827728,15.154020309448242,48.368438720703125,26.67148780822754,19.980268478393555,55.67875289916992
2012-10-16,19.66006851196289,12.196999549865723,61.19927215576172,89.93000030517578,61.378108978271484,69.00111389160156,38.469261169433594,5.768507480621338,86.5552978515625,18.590103149414062,49.40125274658203,30.77774429321289,25.849306106567383,23.729026794433594,0.3017210066318512,15.29033374786377,48.57258605957031,26.811704635620117,19.918106079101562,56.20808792114258
2012-10-17,19.50334358215332,12.374500274658203,61.32419204711914,90.5,62.58456039428711,69.66035461425781,38.892330169677734,5.830111980438232,87.58753204345703,18.85945701599121,50.431182861328125,31.12985610961914,25.74017333984375,23.809490203857422,0.29942843317985535,15.314038276672363,49.305030822753906,27.19146156311035,19.949188232421875,56.82264709472656
2012-10-18,19.14117431640625,12.242500305175781,61.84889602661133,90.62000274658203,62.95523452758789,69.33979797363281,39.0889778137207,5.841312408447266,87.2052230834961,17.34943199157715,51.51084899902344,30.907100677490234,25.808387756347656,23.737070083618164,0.2948428988456726,15.432567596435547,49.305030822753906,27.343379974365234,19.82746696472168,56.877384185791016
2012-10-19,18.451335906982422,12.0,61.64069366455078,89.26000213623047,60.94926834106445,68.57172393798828,39.03535079956055,5.701298236846924,84.22319030761719,17.01966667175293,51.04204177856445,30.411239624023438,25.508291244506836,23.045072555541992,0.27764761447906494,15.266624450683594,48.66627502441406,27.249902725219727,19.584020614624023,56.06816101074219
2012-10-22,19.183229446411133,11.689000129699707,61.38251876831055,88.51000213623047,61.83598709106445,68.18466186523438,39.029388427734375,5.695700168609619,82.96157836914062,16.941783905029297,50.98521041870117,30.245973587036133,25.3923397064209,22.530105590820312,0.27443772554397583,15.171801567077637,48.61660385131836,27.197311401367188,19.591793060302734,56.092498779296875
2012-10-23,18.55784034729004,11.715499877929688,60.64958572387695,86.94999694824219,60.74576187133789,66.15251922607422,38.7254753112793,5.600492000579834,81.35585021972656,16.983720779418945,50.353050231933594,29.699827194213867,24.96947479248047,22.570335388183594,0.28269144892692566,14.928814888000488,47.8642692565918,26.992830276489258,19.36130142211914,54.869537353515625
2012-10-24,18.662830352783203,11.424500465393066,60.55796813964844,86.94000244140625,60.12800216674805,66.35211181640625,38.32625961303711,5.695700168609619,81.27938842773438,16.907583236694336,50.246498107910156,29.97290802001953,25.153623580932617,22.44964027404785,0.2790232002735138,14.999930381774902,48.318519592285156,26.89934730529785,19.376842498779297,54.686988830566406
2012-10-25,18.442262649536133,11.145999908447266,59.583492279052734,87.1500015258789,60.709434509277344,67.10811614990234,38.58247756958008,5.818910598754883,81.27938842773438,16.919065475463867,50.53062438964844,29.94416618347168,25.296850204467773,22.43354606628418,0.2792523205280304,15.177722930908203,49.73088073730469,27.010356903076172,19.506332397460938,55.02163314819336
2012-10-26,18.27464485168457,11.911999702453613,59.22539138793945,86.66000366210938,61.23271179199219,67.24118041992188,38.7969856262207,5.802108287811279,80.7059326171875,16.853912353515625,50.36015319824219,29.57767105102539,25.262754440307617,22.69908332824707,0.2762718200683594,15.071050643920898,49.28373718261719,27.06877899169922,19.451946258544922,55.13725280761719
2012-10-31,18.01201820373535,11.644499778747559,58.6673469543457,86.3499984741211,61.639686584472656,66.67265319824219,39.14261245727539,6.280458450317383,80.51478576660156,16.982473373413086,50.3033332824707,29.95134162902832,25.358238220214844,22.96462059020996,0.274666965007782,14.73917007446289,49.14179229736328,27.36675262451172,19.428634643554688,55.47187805175781
2012-11-01,18.048931121826172,11.607000350952148,58.958858489990234,87.68000030517578,63.70383834838867,67.41051483154297,38.91618347167969,6.331109046936035,81.58523559570312,17.16445541381836,50.786338806152344,30.78491973876953,25.460554122924805,23.75316619873047,0.2877355217933655,14.54952335357666,49.14889907836914,27.171899795532227,19.02204132080078,55.73352813720703
